index,station_number,datee,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,date,store_nbr,item_nbr,units
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,11,61,2
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,11,68,57
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,12,16,43
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,12,37,20
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,12,93,1
726,6,2012-02-08,57.0,40.0,49.0,-2.0,40.0,44.0,16.0,0.0,717.0,1813.0, ,0.0,0.0,29.84,30.38,9.2,1.0,9.8,08-02-2012,13,5,42
726,6,2012-02-08,57.0,40.0,49.0,-2.0,40.0,44.0,16.0,0.0,717.0,1813.0, ,0.0,0.0,29.84,30.38,9.2,1.0,9.8,08-02-2012,13,36,66
736,16,2012-02-08,37.0,15.0,26.0,0.0,6.0,22.0,39.0,0.0,0.0,0.0, ,0.0,0.0,30.11,30.2,2.2,24.0,4.6,08-02-2012,14,9,10
736,16,2012-02-08,37.0,15.0,26.0,0.0,6.0,22.0,39.0,0.0,0.0,0.0, ,0.0,0.0,30.11,30.2,2.2,24.0,4.6,08-02-2012,14,25,5
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,15,5,61
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,15,45,106
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,15,49,3
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,15,61,3
723,2,2012-02-08,34.0,16.0,25.0,0.0,8.0,22.0,40.0,0.0,653.0,1711.0, ,0.0,0.0,29.08,30.2,4.0,25.0,5.6,08-02-2012,16,16,54
723,2,2012-02-08,34.0,16.0,25.0,0.0,8.0,22.0,40.0,0.0,653.0,1711.0, ,0.0,0.0,29.08,30.2,4.0,25.0,5.6,08-02-2012,16,25,173
723,2,2012-02-08,34.0,16.0,25.0,0.0,8.0,22.0,40.0,0.0,653.0,1711.0, ,0.0,0.0,29.08,30.2,4.0,25.0,5.6,08-02-2012,16,93,3
740,20,2012-02-08,46.0,38.0,42.0,0.0,35.0,39.0,23.0,0.0,0.0,0.0, ,0.0,0.0,29.67,30.4,5.6,35.0,7.4,08-02-2012,17,9,176
740,20,2012-02-08,46.0,38.0,42.0,0.0,35.0,39.0,23.0,0.0,0.0,0.0, ,0.0,0.0,29.67,30.4,5.6,35.0,7.4,08-02-2012,17,37,45
740,20,2012-02-08,46.0,38.0,42.0,0.0,35.0,39.0,23.0,0.0,0.0,0.0, ,0.0,0.0,29.67,30.4,5.6,35.0,7.4,08-02-2012,17,48,116
740,20,2012-02-08,46.0,38.0,42.0,0.0,35.0,39.0,23.0,0.0,0.0,0.0, ,0.0,0.0,29.67,30.4,5.6,35.0,7.4,08-02-2012,17,71,3
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,18,5,12
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,18,37,7
735,15,2012-02-08,37.0,10.0,24.0,2.0,7.0,20.0,41.0,0.0,653.0,1707.0, ,0.0,0.0,29.83,30.2,1.6,21.0,3.4,08-02-2012,19,16,12
735,15,2012-02-08,37.0,10.0,24.0,2.0,7.0,20.0,41.0,0.0,653.0,1707.0, ,0.0,0.0,29.83,30.2,1.6,21.0,3.4,08-02-2012,19,83,3
727,7,2012-02-08,37.0,31.0,34.0,0.0,28.0,32.0,31.0,0.0,0.0,0.0,HZ,0.0,0.0,29.01,30.44,5.4,35.0,6.9,08-02-2012,20,5,99
727,7,2012-02-08,37.0,31.0,34.0,0.0,28.0,32.0,31.0,0.0,0.0,0.0,HZ,0.0,0.0,29.01,30.44,5.4,35.0,6.9,08-02-2012,20,41,16
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,21,5,59
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,21,44,53
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,22,9,38
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,22,68,51
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,23,5,36
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,23,45,30
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,23,56,2
729,9,2012-02-08,32.0,11.0,22.0,0.0,2.0,18.0,43.0,0.0,0.0,0.0, ,0.0,0.0,29.59,30.41,2.5,27.0,3.5,08-02-2012,24,6,23
729,9,2012-02-08,32.0,11.0,22.0,0.0,2.0,18.0,43.0,0.0,0.0,0.0, ,0.0,0.0,29.59,30.41,2.5,27.0,3.5,08-02-2012,24,43,52
729,9,2012-02-08,32.0,11.0,22.0,0.0,2.0,18.0,43.0,0.0,0.0,0.0, ,0.0,0.0,29.59,30.41,2.5,27.0,3.5,08-02-2012,24,60,1
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,25,9,123
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,25,12,1
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,25,45,75
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,25,81,10
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,25,93,1
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,26,5,43
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,26,45,45
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,27,9,23
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,27,21,1
730,10,2012-02-08,73.0,53.0,63.0,0.0,47.0,53.0,2.0,0.0,713.0,1809.0, ,0.0,0.0,30.08,30.11,6.2,36.0,7.1,08-02-2012,27,68,60
727,7,2012-02-08,37.0,31.0,34.0,0.0,28.0,32.0,31.0,0.0,0.0,0.0,HZ,0.0,0.0,29.01,30.44,5.4,35.0,6.9,08-02-2012,28,5,43
727,7,2012-02-08,37.0,31.0,34.0,0.0,28.0,32.0,31.0,0.0,0.0,0.0,HZ,0.0,0.0,29.01,30.44,5.4,35.0,6.9,08-02-2012,28,35,4
727,7,2012-02-08,37.0,31.0,34.0,0.0,28.0,32.0,31.0,0.0,0.0,0.0,HZ,0.0,0.0,29.01,30.44,5.4,35.0,6.9,08-02-2012,28,45,49
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,29,8,45
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,29,41,26
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,29,45,64
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,29,56,1
739,19,2012-02-08,34.0,20.0,27.0,3.0,11.0,22.0,38.0,0.0,659.0,1713.0, ,0.0,0.0,29.55,30.34,7.8,29.0,8.3,08-02-2012,30,16,63
739,19,2012-02-08,34.0,20.0,27.0,3.0,11.0,22.0,38.0,0.0,659.0,1713.0, ,0.0,0.0,29.55,30.34,7.8,29.0,8.3,08-02-2012,30,44,246
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,31,9,27
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,31,45,51
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,31,67,14
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,32,9,41
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,32,45,46
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,32,51,3
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,33,9,115
724,3,2012-02-08,41.0,34.0,38.0,-2.0,32.0,36.0,27.0,0.0,718.0,1757.0,BR HZ,0.0,0.0,29.68,30.43,4.4,34.0,4.5,08-02-2012,33,44,148
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,34,9,35
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,34,45,85
737,17,2012-02-08,43.0,37.0,40.0,0.0,31.0,36.0,25.0,0.0,0.0,0.0,HZ,0.0,0.0,29.75,30.45,2.2,35.0,2.4,08-02-2012,34,52,1
738,18,2012-02-08,47.0,41.0,44.0,-5.0,35.0,40.0,21.0,0.0,717.0,1805.0, ,0.0,0.0,29.88,30.41,6.7,35.0,7.3,08-02-2012,36,9,46
738,18,2012-02-08,47.0,41.0,44.0,-5.0,35.0,40.0,21.0,0.0,717.0,1805.0, ,0.0,0.0,29.88,30.41,6.7,35.0,7.3,08-02-2012,36,30,2
738,18,2012-02-08,47.0,41.0,44.0,-5.0,35.0,40.0,21.0,0.0,717.0,1805.0, ,0.0,0.0,29.88,30.41,6.7,35.0,7.3,08-02-2012,36,44,76
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,37,5,57
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,37,45,53
734,14,2012-02-08,38.0,28.0,33.0,-7.0,27.0,32.0,32.0,0.0,724.0,1804.0, ,0.0,0.0,29.0,30.43,5.1,34.0,7.5,08-02-2012,38,9,114
734,14,2012-02-08,38.0,28.0,33.0,-7.0,27.0,32.0,32.0,0.0,724.0,1804.0, ,0.0,0.0,29.0,30.43,5.1,34.0,7.5,08-02-2012,38,45,78
728,8,2012-02-08,55.0,45.0,40.138164251207705,0.0,42.0,46.0,1.7487922705313999,6.27826086956522,0.0,0.0, ,0.0,0.0,30.0,0.0,5.5,36.0,5.7,08-02-2012,39,9,1
728,8,2012-02-08,55.0,45.0,40.138164251207705,0.0,42.0,46.0,1.7487922705313999,6.27826086956522,0.0,0.0, ,0.0,0.0,30.0,0.0,5.5,36.0,5.7,08-02-2012,39,36,13
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,40,5,33
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,40,45,39
733,13,2012-02-08,43.0,9.0,26.0,0.0,15.0,21.0,39.0,0.0,0.0,0.0, ,0.0,0.0,24.29,30.28,0.6,24.0,3.9,08-02-2012,40,51,4
732,12,2012-02-08,70.0,50.0,60.0,0.0,48.0,52.0,5.0,0.0,0.0,0.0,BR,0.0,0.0,30.06,30.11,2.8,1.0,4.0,08-02-2012,41,16,46
732,12,2012-02-08,70.0,50.0,60.0,0.0,48.0,52.0,5.0,0.0,0.0,0.0,BR,0.0,0.0,30.06,30.11,2.8,1.0,4.0,08-02-2012,41,61,1
732,12,2012-02-08,70.0,50.0,60.0,0.0,48.0,52.0,5.0,0.0,0.0,0.0,BR,0.0,0.0,30.06,30.11,2.8,1.0,4.0,08-02-2012,41,68,73
734,14,2012-02-08,38.0,28.0,33.0,-7.0,27.0,32.0,32.0,0.0,724.0,1804.0, ,0.0,0.0,29.0,30.43,5.1,34.0,7.5,08-02-2012,42,5,32
734,14,2012-02-08,38.0,28.0,33.0,-7.0,27.0,32.0,32.0,0.0,724.0,1804.0, ,0.0,0.0,29.0,30.43,5.1,34.0,7.5,08-02-2012,42,45,77
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,43,16,77
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,43,37,24
731,11,2012-02-08,73.0,45.0,59.0,5.0,44.0,50.0,6.0,0.0,713.0,1809.0,BR,0.0,0.0,30.08,30.12,3.5,34.0,4.7,08-02-2012,43,73,1
732,12,2012-02-08,70.0,50.0,60.0,0.0,48.0,52.0,5.0,0.0,0.0,0.0,BR,0.0,0.0,30.06,30.11,2.8,1.0,4.0,08-02-2012,44,5,9
732,12,2012-02-08,70.0,50.0,60.0,0.0,48.0,52.0,5.0,0.0,0.0,0.0,BR,0.0,0.0,30.06,30.11,2.8,1.0,4.0,08-02-2012,44,68,57
736,16,2012-02-08,37.0,15.0,26.0,0.0,6.0,22.0,39.0,0.0,0.0,0.0, ,0.0,0.0,30.11,30.2,2.2,24.0,4.6,08-02-2012,45,9,20
741,1,2012-02-09,48.0,27.0,38.0,0.0,12.0,29.0,27.0,0.0,0.0,0.0, ,0.0,0.0,29.85,30.03,4.4,27.0,5.4,09-02-2012,1,9,42
741,1,2012-02-09,48.0,27.0,38.0,0.0,12.0,29.0,27.0,0.0,0.0,0.0, ,0.0,0.0,29.85,30.03,4.4,27.0,5.4,09-02-2012,1,28,2
753,14,2012-02-09,42.0,27.0,35.0,-6.0,31.0,34.0,30.0,0.0,723.0,1805.0,RA DZ BR HZ,0.0,0.25,28.79,30.24,4.6,14.0,6.9,09-02-2012,2,5,45
753,14,2012-02-09,42.0,27.0,35.0,-6.0,31.0,34.0,30.0,0.0,723.0,1805.0,RA DZ BR HZ,0.0,0.25,28.79,30.24,4.6,14.0,6.9,09-02-2012,2,44,106
753,14,2012-02-09,42.0,27.0,35.0,-6.0,31.0,34.0,30.0,0.0,723.0,1805.0,RA DZ BR HZ,0.0,0.25,28.79,30.24,4.6,14.0,6.9,09-02-2012,2,85,2
746,7,2012-02-09,42.0,31.0,37.0,0.0,32.0,35.0,28.0,0.0,0.0,0.0,RA BR HZ,0.0,0.1,28.81,30.24,5.0,15.0,7.1,09-02-2012,3,5,86
746,7,2012-02-09,42.0,31.0,37.0,0.0,32.0,35.0,28.0,0.0,0.0,0.0,RA BR HZ,0.0,0.1,28.81,30.24,5.0,15.0,7.1,09-02-2012,3,45,75
748,9,2012-02-09,38.0,17.0,28.0,0.0,16.0,24.0,37.0,0.0,0.0,0.0, ,0.0,0.0,29.26,30.08,4.9,24.0,7.3,09-02-2012,4,9,138
748,9,2012-02-09,38.0,17.0,28.0,0.0,16.0,24.0,37.0,0.0,0.0,0.0, ,0.0,0.0,29.26,30.08,4.9,24.0,7.3,09-02-2012,4,27,7
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,5,16,28
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,5,37,5
753,14,2012-02-09,42.0,27.0,35.0,-6.0,31.0,34.0,30.0,0.0,723.0,1805.0,RA DZ BR HZ,0.0,0.25,28.79,30.24,4.6,14.0,6.9,09-02-2012,6,9,32
753,14,2012-02-09,42.0,27.0,35.0,-6.0,31.0,34.0,30.0,0.0,723.0,1805.0,RA DZ BR HZ,0.0,0.25,28.79,30.24,4.6,14.0,6.9,09-02-2012,6,45,39
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,7,5,105
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,7,23,16
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,7,93,2
744,4,2012-02-09,58.0,37.0,48.0,-6.0,39.0,44.0,17.0,0.0,716.0,1814.0,BR HZ,0.0,0.0,29.52,30.25,1.2,12.0,3.5,09-02-2012,8,5,14
744,4,2012-02-09,58.0,37.0,48.0,-6.0,39.0,44.0,17.0,0.0,716.0,1814.0,BR HZ,0.0,0.0,29.52,30.25,1.2,12.0,3.5,09-02-2012,8,23,2
744,4,2012-02-09,58.0,37.0,48.0,-6.0,39.0,44.0,17.0,0.0,716.0,1814.0,BR HZ,0.0,0.0,29.52,30.25,1.2,12.0,3.5,09-02-2012,8,59,2
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,9,5,16
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,9,42,5
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,9,45,53
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,9,93,3
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,10,5,115
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,10,21,1
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,10,37,13
751,12,2012-02-09,68.0,47.0,58.0,0.0,46.0,51.0,7.0,0.0,0.0,0.0, ,0.0,0.0,30.12,30.18,5.7,2.0,6.9,09-02-2012,10,86,1
749,10,2012-02-09,68.0,50.0,59.0,0.0,44.0,51.0,6.0,0.0,712.0,1810.0, ,0.0,0.0,30.14,30.17,9.9,1.0,10.8,09-02-2012,11,9,30
749,10,2012-02-09,68.0,50.0,59.0,0.0,44.0,51.0,6.0,0.0,712.0,1810.0, ,0.0,0.0,30.14,30.17,9.9,1.0,10.8,09-02-2012,11,68,44
750,11,2012-02-09,68.0,42.0,55.0,1.0,42.0,48.0,10.0,0.0,712.0,1810.0, ,0.0,0.0,30.14,30.18,5.1,2.0,6.2,09-02-2012,12,16,34
750,11,2012-02-09,68.0,42.0,55.0,1.0,42.0,48.0,10.0,0.0,712.0,1810.0, ,0.0,0.0,30.14,30.18,5.1,2.0,6.2,09-02-2012,12,37,26
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,13,5,101
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,13,36,75
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,13,46,3
745,6,2012-02-09,58.0,34.0,46.0,-5.0,40.0,44.0,19.0,0.0,716.0,1813.0,BCFG BR HZ,0.0,0.0,29.68,30.25,1.7,11.0,5.5,09-02-2012,13,93,4
755,16,2012-02-09,47.0,27.0,37.0,0.0,11.0,29.0,28.0,0.0,0.0,0.0, ,0.0,0.0,29.88,30.0,5.2,29.0,6.0,09-02-2012,14,9,4
755,16,2012-02-09,47.0,27.0,37.0,0.0,11.0,29.0,28.0,0.0,0.0,0.0, ,0.0,0.0,29.88,30.0,5.2,29.0,6.0,09-02-2012,14,25,10
752,13,2012-02-09,41.0,20.0,31.0,0.0,18.0,26.0,34.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.29,30.21,2.6,15.0,5.6,09-02-2012,15,5,221
752,13,2012-02-09,41.0,20.0,31.0,0.0,18.0,26.0,34.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.29,30.21,2.6,15.0,5.6,09-02-2012,15,45,107
752,13,2012-02-09,41.0,20.0,31.0,0.0,18.0,26.0,34.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.29,30.21,2.6,15.0,5.6,09-02-2012,15,49,1
752,13,2012-02-09,41.0,20.0,31.0,0.0,18.0,26.0,34.0,0.0,0.0,0.0, ,0.0,0.004589201877934271,24.29,30.21,2.6,15.0,5.6,09-02-2012,15,93,6
742,2,2012-02-09,43.0,27.0,35.0,10.0,11.0,26.0,30.0,0.0,652.0,1712.0, ,0.0,0.0,28.9,30.03,10.4,28.0,11.0,09-02-2012,16,16,26
742,2,2012-02-09,43.0,27.0,35.0,10.0,11.0,26.0,30.0,0.0,652.0,1712.0, ,0.0,0.0,28.9,30.03,10.4,28.0,11.0,09-02-2012,16,25,141
742,2,2012-02-09,43.0,27.0,35.0,10.0,11.0,26.0,30.0,0.0,652.0,1712.0, ,0.0,0.0,28.9,30.03,10.4,28.0,11.0,09-02-2012,16,93,2
759,20,2012-02-09,56.0,31.0,44.0,0.0,37.0,41.0,21.0,0.0,0.0,0.0,RA BR,0.0,0.004589201877934271,29.47,30.23,4.1,15.0,4.6,09-02-2012,17,9,117
759,20,2012-02-09,56.0,31.0,44.0,0.0,37.0,41.0,21.0,0.0,0.0,0.0,RA BR,0.0,0.004589201877934271,29.47,30.23,4.1,15.0,4.6,09-02-2012,17,37,70
759,20,2012-02-09,56.0,31.0,44.0,0.0,37.0,41.0,21.0,0.0,0.0,0.0,RA BR,0.0,0.004589201877934271,29.47,30.23,4.1,15.0,4.6,09-02-2012,17,48,113
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,18,5,16
756,17,2012-02-09,50.0,37.0,44.0,0.0,33.0,39.0,21.0,0.0,0.0,0.0,RA BR HZ,0.0,0.16,29.54,30.27,1.6,16.0,2.5,09-02-2012,18,37,12
754,15,2012-02-09,44.0,20.0,32.0,10.0,14.0,26.0,33.0,0.0,652.0,1709.0, ,0.0,0.0,29.62,30.01,3.4,29.0,3.9,09-02-2012,19,16,27
754,15,2012-02-09,44.0,20.0,32.0,10.0,14.0,26.0,33.0,0.0,652.0,1709.0, ,0.0,0.0,29.62,30.01,3.4,29.0,3.9,09-02-2012,19,83,4
746,7,2012-02-09,42.0,31.0,37.0,0.0,32.0,35.0,28.0,0.0,0.0,0.0,RA BR HZ,0.0,0.1,28.81,30.24,5.0,15.0,7.1,09-02-2012,20,5,113
746,7,2012-02-09,42.0,31.0,37.0,0.0,32.0,35.0,28.0,0.0,0.0,0.0,RA BR HZ,0.0,0.1,28.81,30.24,5.0,15.0,7.1,09-02-2012,20,18,1
746,7,2012-02-09,42.0,31.0,37.0,0.0,32.0,35.0,28.0,0.0,0.0,0.0,RA BR HZ,0.0,0.1,28.81,30.24,5.0,15.0,7.1,09-02-2012,20,41,27
